age,income,credit_score,loan_amount,debt_to_income,employment_years,default
39.04674332961603,33828.32131547411,673.0775451814003,23376.37829048571,0.364911115003642,0.0,0
35.36647805781523,55196.623468261314,667.6539163501022,34016.98202591304,0.16592816954961637,10.8556773819797,0
34.23232124594714,71894.81137600623,656.3117233241531,22137.035485037064,0.37082905875948735,0.8329531102278871,1
42.09366078088517,51028.67407347043,649.9181076037182,17105.501444960642,0.1922451081924169,11.873824704022734,0
51.55580229830524,47760.23149300726,609.2050088411991,9050.71879623428,0.2429872412787214,6.151700443048459,0
40.218603683431574,57944.23667888386,537.4877869177163,27261.009081487144,0.35348937476690045,8.265496500987753,0
26.16007514867475,48840.14458196954,664.0343183206237,15279.254697497345,0.2663907894372156,14.632700561632543,0
46.20710042559727,21324.020065088866,695.0717974709565,18446.254211515254,0.22749731134795756,8.656672521580576,0
35.94688739609857,55856.3429986126,549.069178972725,16151.29974912206,0.5740892361319148,6.999482663951148,0
39.452838009152636,80653.98791839721,516.1111566182731,28656.54459847299,0.4339720454054373,12.20234465287725,0
58.54762926438778,56143.20242636594,666.4202794090834,10405.120200174808,0.4452469066713019,10.474238017140568,0
67.23845667595047,38660.913483366676,675.7447101266558,31685.159214017258,0.36655605880290787,5.416823830383333,0
47.056364801445596,53230.88009192288,670.4206035029923,20360.65991718664,0.2839772596785938,7.184468207019969,0
51.0064931255132,72858.16301794956,640.1347057325828,26781.14464471121,0.2007816824209635,6.952375482094489,0
27.443864782285758,94509.9886957439,645.7024170677913,22339.474193012364,0.3310380552903943,9.117162114721625,0
55.70321940948957,86686.17438851415,702.234971232798,29796.10940546146,0.5037443152528899,7.929023345641125,0
28.6310570443834,43953.62524277934,766.4813635159342,24937.36568846573,0.3905338232373824,7.420946608735749,0
42.921739552257336,43023.5916034053,677.5775481245016,18444.340208358895,0.5019287547188929,7.476254008953576,0
48.39816780215288,94971.18965005517,611.6604106405937,35299.322392984206,0.4267894884284082,10.348077350724878,0
38.4772178513286,52385.97309032225,700.8433797734183,32300.257231001684,0.4151457724245787,7.391607930121275,0
25.749194901243698,35176.32416106372,615.4098010584696,16233.299795542305,0.43839437701566264,5.042222667818834,0
44.449864135886756,57214.404190793495,731.1058222829292,24780.49359052478,0.41325841579080885,3.4650530478564336,1
50.44677798065587,42609.83365957944,597.4523397820617,17043.091194077857,0.49354554427250036,17.587441531775134,0
24.196039574406214,33622.80566265734,635.1355682505937,21304.361840076803,0.22010202166297294,17.309481536139366,0
40.57748676984829,29073.20931458964,509.861078762371,13706.78576801269,0.30967532115332047,11.637025939401358,1
55.962319674265004,80447.5616244089,713.1070519901112,13516.266250985243,0.3734147458096467,9.699613837328478,0
59.85247622818522,68506.10942729964,691.4462950838268,23433.73971026645,0.4953222733806044,8.558712130606219,0
57.015925889786246,65498.41384726736,723.9664705920372,22576.90740089733,0.4858587176945317,0.0,0
47.671344033228046,63479.58064395337,702.5900265457858,17287.824210647203,0.41687912991679993,6.2280841598951096,0
48.11011500968997,66759.05289544161,674.4242996371071,27602.362100375183,0.29102791534752687,14.474057309692792,0
42.907507959550806,44022.70675009527,752.3568001073472,26690.978092296056,0.377330386813836,3.9290810727361802,0
62.39508492014427,68326.40536659824,581.6857529894506,28816.91268415897,0.3474957595079154,7.638764222839342,0
28.630629071250393,73714.70201464521,653.3416653335242,18878.923611401864,0.29913046274500604,8.425714117720169,0
42.93174645824528,56326.271168304884,730.5844492432491,16747.621314721793,0.49621439349614216,11.206471138582573,1
47.807825040221786,65727.73896853747,566.2278858620173,26645.132328106156,0.31351368831224535,0.0,0
44.21602863970722,35399.57671576378,671.9190160446036,31023.856694992926,0.3827718548991149,18.621165952145216,0
