feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,default
1.1873157830118937,-0.578962621542537,-1.1542521266390704,-1.3270821416538907,-0.0827489838115329,-2.485116375558185,0.2242430370736986,0.1747971457360317,0
2.107056471494249,-0.0044716694294063,-1.182232226082242,-1.672262287578384,0.5188768838638564,-1.2206397887802447,0.982271235371616,-1.3984993753410238,0
-0.8155114902468645,0.8783390455905801,1.4268648455770758,-0.9275960679959784,-0.0024611965659689,-0.6701163735710196,-0.3851167661614905,-0.1852591305277704,0
0.7843800098238451,-0.4557181739043223,-2.257355700296791,2.725144204342113,0.3320199938041853,2.550782241810963,1.15289877217666,-1.4925960117037238,1
0.4672961626387537,-1.005704736623427,-0.7909354736596814,0.7076761832576597,-1.4461970802115134,0.7976926372718592,2.6457015875833068,-0.1199690296215236,0
3.0219925860587398,-1.0160997567190238,-1.374592310377584,-1.4633575081056045,-0.1843020367760882,0.7225569107870922,0.604520217252354,-0.3532144777811953,1
6.628249467436026,0.2887682337447914,-4.217924480163848,-3.436578347038504,-0.4940692910476116,-1.329271321449448,0.8646729709249688,-0.7555111236741849,1
0.6797152413111415,1.236798541352808,-0.0475777306238227,-1.514738423918615,-0.8732775223242264,-1.5997690514788845,0.5367749858839078,-2.380461184502626,0
1.1594787622475824,-1.0971161069881443,-1.173925747628758,-0.906762447191912,1.346938862105636,-1.7272365562742549,0.0059540198781815,-0.3802884392096047,0
3.1926573075831177,1.101605507644169,-1.1088096024810803,-1.8083034541981529,-0.4382849323427648,0.971944987068188,-1.3830409756125588,-1.3467906386794248,0
0.0179446349188789,-0.514380601490877,0.1168092704738461,-2.163082035798752,-1.1712303369719577,-4.029444965702559,0.7306709060632257,-0.5267133587800422,0
-4.72547575053647,-0.3090340257045948,2.258446826484076,1.6675247380596965,0.4421836214026877,-2.120336737313946,-0.2696799617245212,-0.3131822007357405,1
-2.180967487941064,0.9741756689918069,0.4648410661488971,2.0188170723054366,-0.3572560390672787,0.456401004449779,0.3922231758751563,-3.940097791108501,1
-2.977671054920681,1.1936590613560911,0.8815743842660769,1.5781951861712684,-0.0081131702203614,-1.4350117179541972,-0.342522737317049,1.256118833746371,0
0.7435322128563047,-1.1297895379072798,-2.157530598557738,2.0556902785254367,0.0626486494778716,1.3556693523172356,1.2568636594468583,-2.315899561056717,0
2.802146182431856,0.3790333721121454,0.2207083415582191,-2.6675229428463987,1.2049809825397926,1.083718114409438,1.342593927175845,0.4529639444341677,1
2.043623529850684,1.3860463572875443,-0.7240487688038677,-1.6777612188781397,-0.5491701127729725,-0.426849380721505,-0.5133705452546704,-1.4999600070900143,1
5.077816014200444,-0.4223399533223866,-2.978626604032649,-2.6379571448747523,1.743784356213801,-0.50698511919232,-1.5982099092234945,-0.7426447569053677,0
2.545424290873882,-1.0392446218977671,-2.414429212709623,0.198214342392653,0.0705561858788179,0.9554177836354248,-0.1187087726137219,-2.104574519864348,0
1.0920263147421934,-0.526601728288461,-0.3458115654717113,-1.1276935763320826,-1.0825904076640496,-0.572108118662341,1.1082852204444689,-1.8825871174655897,0
-1.7391224351700392,1.714164113902413,-0.2167393720323768,2.5503382407120423,-0.2638405400576265,1.0305217097986283,-0.8664557968771736,-2.7609280689848044,0
-3.631063647756524,0.6001641384599478,2.8809539325466496,1.1129376973947545,1.4590397800956163,0.3539989901903686,-0.7989296253475275,0.48109126187892,0
-2.165847902952129,-0.1953438043296264,1.3752088393494994,0.8562358416322435,-0.7205962111994301,-0.148900436458834,0.6123248741988896,1.647176134199401,0
2.1889982708873497,-2.0949531148679785,-0.2318236364938678,-1.961092135350745,-0.3615144051943649,0.368071264928357,-1.567421264233525,-2.916756046305983,1
-1.0448377568237244,-0.4214829596905875,1.2288090512863254,-0.8720566336679931,-0.0888791637182229,-1.5108172482091646,-0.369321082367381,1.6436293237614912,0
-2.6140404372243133,-0.0578103196353926,2.454505675530646,0.8472619239810272,-1.0920282333363716,1.0962298989193109,0.1738321784180344,1.2584710761910998,0
-0.9876293481458196,0.5527616773544124,-0.4117268037118482,0.5179290820818275,-3.086599429573205,-1.991774746308039,0.5294719880893956,2.4830293469240763,0
0.1470822870171655,1.789376943715821,-0.70227914997277,-1.1462380798801473,0.7839645739162421,-3.382047664252058,-0.8139801546851304,-0.9897022096729284,1
1.698777112679298,-0.5679138104878273,-2.2446094929523888,1.1334757501629018,-0.97480005155061,1.280736192327253,-1.047717379022238,0.5988742838078251,0
-4.211382902537463,-0.2075783781296798,1.868093683499058,2.1999516300319053,-0.1039487660628573,-0.6455269229674703,-1.0872833501943513,-3.882694058067664,1
1.2778838403156776,-1.2343325089767594,0.0378547810134093,-0.2193706400863498,-0.5296043876273178,2.422299125354943,-0.1571589943261378,-1.8187420720064216,1
1.7555283732294136,1.21934949028985,-1.994490661299664,0.7713122296021047,-1.1909074306403862,1.2616279110760706,-0.915882567104348,-1.6981339146436114,1
2.2211310956594734,-1.422939640543623,-1.8791947238107245,-0.9378463948472024,1.1933058792174351,-0.927897768658195,-0.9860141426997232,-1.6136403945964468,1
-1.4630723054443329,-0.5480834427226999,1.166045080523184,0.2283470583970083,-1.382850781231949,-0.3406455504767121,-2.299875951613208,1.9145313847302656,1
3.8482887432919295,-0.3446287095127712,-2.205969812755327,-1.7869996571079731,-0.8172275890621771,0.1699876436713083,0.3379840331332128,-1.3564540865533288,0
2.1228757808742857,-0.3730123804816739,-3.045256751249873,1.210709501947582,-0.1336662444220193,0.8629350033257949,-0.9378359045514608,-4.501752202682733,0
2.0495220073622487,0.0077630167874221,-1.107985785649798,-1.5765067470419143,-1.2343441295919917,-1.007604775147826,0.6185767624235686,-1.1622655784792868,0
2.7167650704067388,-0.7711082617036288,-0.1557123859768918,-1.446783136846966,0.4494696951591252,2.653485396561824,0.2576032047453587,-2.1521050225340312,0
4.3818594157433,0.0789998727523196,-2.208149867927439,-2.5533897913686827,-0.2242155506051841,-0.2590126796534149,0.9780584703787916,-0.3660039176048203,0
1.64543833687991,-0.4566047775607687,-1.3064236271931198,-1.6663752952969046,0.8983702541906208,-2.4774243534536,-0.3989296949996765,-0.4500635065074864,0
-0.0388390294083589,0.5672566126252463,-1.5069657073980864,2.404982731275933,-0.4304355740914681,1.7208951611151435,2.3253820566823906,-2.5033676681645485,0
2.584247601897324,1.4807476867248033,-2.0634351555600245,-0.5853748595118443,-1.3515642569222734,0.1455495132211794,0.2875802993564705,-0.6936426894805038,0
2.682337162874969,1.4956711764022177,0.3760481841594323,-1.7034170268247155,-0.0119883927807428,3.1765544598180897,0.0666694585706857,-2.853865868834566,0
2.9638723303891408,1.6143429169177017,-2.1473698251218907,-1.005776820209554,-2.111881181613647,-0.0520640873858169,-0.3157088417309406,-0.8325240381421941,0
-3.983805078184501,0.1797919552940818,3.7978669142688983,0.7494582050027772,0.0404629936232266,0.7664216299613866,-0.0150464885852878,-0.0421413967034891,0
3.2150128001698937,-1.2455806776386753,-1.5589111848949109,-1.5723840917454026,-0.0915325667601382,0.5447026666404919,1.7670008775904165,-0.5177814315380366,0
1.2728669814785325,0.519078559761389,-0.8951913490878904,-1.1334042675567,-0.4840886918659896,-1.3202985497343562,0.1753698768473225,-1.9088836230788144,0
3.0949993629498564,-1.2844962785521226,-1.219513566192251,-2.080617613906811,-0.91625960442027,-0.0163191249273424,1.530691166922373,-1.0506834264323537,1
-1.8561964670476527,0.9195058920443906,2.2732627903639786,-0.435968243209887,1.7982892076316828,-0.2198624668068,0.1155688901776504,1.180748051636533,0
-4.631651159982747,-0.6364159295539596,2.671112419400341,1.7908167907408548,-1.6826419140052986,-0.8367639447802198,0.5318482973311149,-0.0955761599830549,0
-2.7780114182026265,1.197561566854279,2.088119636704808,0.3802405650778359,0.9284336905510534,-0.8614973616836281,1.7889193511792847,-1.117682847537308,1
1.042265680194179,1.171838058046453,-1.1235057402406188,0.5153766739601069,-0.9486129261362156,1.015320806837883,0.7993551178302422,-1.882983424531048,0
2.175261808203194,0.5847290911425383,-2.6715057450626327,-0.4917591163164935,0.7687580372209125,-1.7613344615570847,-0.208450778269303,-1.3917064020802272,0
0.6331008172909371,1.286398085830464,-0.0816952111165685,-1.1258346359157727,1.7734473394018686,-0.97830819876718,0.2573091041367319,-2.807091417160452,1
