age,income,credit_score,loan_amount,debt_to_income,employment_years,default
35.73095488200913,59226.98715483276,621.9431324264522,23825.27752512872,0.700992601117551,13.75026882234364,0
48.217494263482564,71286.2726528385,622.11355807808,31892.6556651513,0.649024851725123,7.740125018711057,0
57.30390111902448,56094.18057056813,585.4035162816742,36099.11584996117,0.4477480137786456,15.799230024964292,0
57.4618521825469,38747.950153387916,582.3786616827769,46283.01988673338,0.5592237000473423,5.430942691835784,0
40.072657118157395,60940.35111798266,604.320792691122,28945.264055437357,0.3839389794903534,6.661846675130481,0
47.187840299860966,56153.230860205025,658.1206830448533,14899.428986780315,0.7891322625183823,5.086743185630615,0
41.15569787131884,27315.62377801839,618.5526219451109,29110.713686274936,0.7161512962067357,1.623349934483656,1
26.550872932459576,38871.18495358343,635.7351927448215,11405.1439797382,0.412247176561033,3.9652867762243256,0
46.92077339225161,23534.360134785467,620.2926907935071,20391.14498108723,0.6055078271958483,2.4802765643580824,1
55.02169094849617,57581.95060507202,696.2198426081268,32091.326968729685,0.7752619538966046,0.9429798223052277,0
59.14468586389728,50526.86321614209,660.1771350240082,25720.028466583437,0.5286610020359428,0.0,0
53.711021829271786,48068.66297172451,535.5898267524163,19037.25647796091,0.45776777902537813,1.4013449154186075,0
40.598526400445245,57264.67196268788,657.6619563278641,36966.026269596434,0.32902023124189145,7.409330428782671,1
43.15884822344866,31302.99265998114,667.2036238851755,36648.569184788445,0.5601252950834793,1.2713477863476257,0
37.10668834105693,62871.8410611936,681.1207129958524,16956.241902699738,0.3113780150252147,6.679548255770867,0
50.041692681852524,55056.66299404751,515.1626867319133,36100.37702098104,0.37704097252763813,1.410234258769247,0
34.551883765043655,71311.78593266479,674.5929912759951,23472.218686002234,0.4840876101085376,0.0,0
51.45395936660488,47036.37821668218,680.4655973123934,28996.765453222488,0.6805546720217454,4.2416527436969895,0
60.54069981072635,84962.28765258499,569.448604237184,25012.866879630634,0.5410021148418239,10.110314346177706,0
58.23976760485134,66328.46209095677,590.8163818479219,20857.25429951641,0.47611560647677537,10.172804148344547,0
48.21202425612908,21852.373343514388,440.6790435138257,36596.10583229324,0.6447055483262627,0.0,1
64.06649735119365,32918.765487310724,583.4993747452938,19703.373804384253,0.5510194016205825,6.548787678934326,0
49.65038636957398,48339.66665104055,538.7890454451942,45704.57154706797,0.3974249084921715,2.811503654848501,0
44.085309981760176,64814.76541746079,657.245906847244,20956.338990422468,0.4164482233120808,9.728635818476231,0
49.77265861166739,27144.668137538287,649.0724177202254,37750.10852406469,0.5082137183927593,9.480236538319712,0
44.3148504872399,55206.215908103055,696.4911282904538,33687.94613055083,0.4757955060061486,12.835313096464834,0
44.9826956596686,55043.24971538496,712.0953655868743,14321.698523250121,0.4590566732898146,0.0,0
56.04893972935804,52898.303971615605,657.4067786735371,27391.569450971776,0.4795778572183239,7.020502293896262,0
53.33972896016662,67920.90100035959,573.4243607042763,39868.791530040384,0.591041136580246,9.660033174555949,0
45.035483098750476,42782.8262136298,631.9894517193067,39368.31221222552,0.5230295797614368,7.513903178333848,1
58.903251909339346,28656.43521709116,641.9375848097233,17934.531679917614,0.6252982946394765,0.0,1
61.98726134666629,49373.57027550225,686.5151362269291,42474.2807793897,0.6430387676706305,6.665748267740861,0
31.94600292381545,53770.58383957067,693.1514915944949,25172.749991977187,0.49066735350060325,4.163683492457718,0
46.50962489078274,43841.99109012222,547.8033608425934,18931.578290205034,0.6123770016790786,7.751300472239729,0
36.734304346495215,41839.74756027767,621.2461405929266,26584.31438156505,0.5206161078059496,9.849995108400941,0
45.929852286618164,38677.93862823677,655.667257776294,28974.078941168205,0.49068983461169774,2.2261319049064983,0
51.75935958585195,38063.60260498991,681.7838255750472,29440.63461103783,0.6069457794412388,0.0,0
52.12564188366306,30171.448065073844,619.6864391965576,37677.8093970562,0.35613973954828504,6.349919748112327,0
39.69186324434095,45619.985258948516,676.1574368046981,26131.70281810667,0.5617471299574156,6.917929088267079,0
41.33101099967585,46846.72284732797,697.6849650657261,21537.71454143038,0.5056683553681037,3.3992312392268564,0
43.01958314700997,59850.00282265783,638.2966166551239,25310.89392972334,0.6282052956890801,0.5968880989199228,0
59.505895463160854,58831.99376888051,589.4836755209567,22896.345424903826,0.3330936815844344,8.750646798426322,0
59.73901760898261,58328.2447089201,590.8647634820359,19558.665851429014,0.5687894813499119,12.557920976505317,0
37.26108448165693,60151.96086004646,688.8247559097889,23494.41813344656,0.5185862838320425,7.062837668482701,0
59.43051103048715,41339.852922221304,672.5473683432538,24796.013266258884,0.6078830722114867,6.298785767233296,0
58.226326390770765,62482.414004702754,790.4845506211076,27198.391064912375,0.463627257875622,8.476419827948755,0
62.860792865393066,55013.329603753176,722.0773220720203,26882.62448580381,0.4758509780257612,7.814515953674487,0
50.45198889896472,73555.72125811028,613.7257478198092,31345.288981157555,0.3595217429030233,2.5640851759313086,0
