age,income,credit_score,loan_amount,debt_to_income,employment_years,default
56.24345363663242,46128.6707456709,672.6515656104611,26805.0787772527,0.15684361102184097,11.49954212033504,0
33.882435863499246,76933.34843119017,693.6901891272879,11248.443548026977,0.33395738809439307,4.107523008970093,0
34.71828247736544,43068.13097121962,658.8616921866834,26858.847391188414,0.26677804585004683,11.308062083475221,0
29.270313778438293,49128.93566875355,630.1667934376997,31786.527261010408,0.32938884427536247,10.057594682337589,0
48.65407629324679,69353.56813174496,664.33461105127,11556.442672519399,0.4526254922973894,12.125786716301766,0
18.0,81569.49696112575,690.1612536690212,19783.332938156094,0.44699637719159274,10.840559753986236,0
57.4481176421648,64112.12764223949,720.4173859058175,15048.507899837758,0.3273190291013647,6.773594311523946,0
32.387930991048975,52432.96478010196,660.367903681219,27580.495428666894,0.33895975142057944,3.6394146230821827,0
43.19039096057099,76600.06494044364,661.6820511862792,19844.70621934303,0.2899267570507166,4.972679207069428,0
37.5062962452259,70399.56157463901,711.4919199010943,23111.624027959195,0.4634145876307488,13.151321502073696,0
54.62107937044974,65510.58499468201,644.948784569063,20547.112737093346,0.23927514988346116,3.9984139297529158,0
19.39859290502346,36888.828628523486,666.3348636889019,14165.757538298547,0.4386255064831828,12.503420634700484,0
36.77582795986493,61764.294122305444,648.0255779653922,20759.4544633788,0.3464426481593858,0.0,0
36.15945645331584,47913.26732808869,631.977916531376,12089.71177772529,0.3815512511099551,11.225063203783252,0
51.33769442335438,36460.75173135605,741.7790904026235,27840.1471976607,0.2622645231136904,12.938644645085326,0
29.00108732685969,55503.17826221693,640.4166713797464,24215.28708399291,0.4603665166590031,15.738898630454074,0
38.275717924495645,88894.07697097382,677.2317353054422,18783.547384757378,0.2768759752233298,8.625797219535697,0
31.221415820786284,72267.19020198537,692.6908416499327,20401.84634527559,0.45361563539003896,5.945704860806851,0
40.42213746715593,60607.55264066065,642.3131294389584,10524.340317253715,0.4017888728606125,0.0,0
45.82815213715822,60884.90127260963,716.6784571031802,21043.23332644027,0.45844947599021735,5.819036299443489,0
28.993808227870787,59281.794648129064,708.0899626226472,25898.730894101325,0.34022727623327104,6.251562896262233,0
51.447237098396144,65978.53541391672,727.6787515448445,16509.599396784495,0.30087210296519434,7.896264342357516,0
49.01590720592796,55997.112522017625,708.2187628534845,13373.497601820913,0.3921549068014485,10.087552828818614,0
45.02494338901868,44039.51526620638,733.6475316881534,30472.96462167371,0.6836025251325649,7.572629050705716,0
49.00855949264412,50663.3463880303,771.194930630385,1000.0,0.4410696317954239,8.993558284019363,0
33.16272140825667,69444.37091686497,572.5524928565384,29816.619897999433,0.34760535315433266,8.748246165884416,0
38.77109774481352,67238.60098036187,745.2855472577702,6440.170551496496,0.3264318531688899,6.97632312063211,0
30.642305657409313,43905.767366134685,771.0107790442981,24315.43606237752,0.5121402676006139,12.795536493097483,0
37.32111920373984,58192.11585407602,688.9931617379375,15758.276908123265,0.2851659514867961,3.4305234240855453,0
45.30355466738186,68906.990292433,743.6759409914907,9563.595370137276,0.45642546024443087,3.0461336222716806,0
33.08339248274691,48051.8027512765,656.9409741023735,25162.891116720933,0.5004018652849359,8.281613160527822,0
36.03246473144023,84495.87256057948,746.6713775892583,30256.08710282051,0.24139812309904202,18.47210600435913,0
33.12827299880401,46633.34732651453,630.1009593474406,16545.593915935773,0.410903073899421,14.457522005218234,0
31.547943585012803,54530.56024046093,652.8554641549248,20723.303159378047,0.37307232341334673,6.631581569009816,0
33.28753869163181,85228.80996135142,703.2083613089194,26153.240741321984,0.1355754576574058,2.3624461885882333,0
39.873354010810985,53877.99473700545,691.5116538555565,29199.289010572407,0.24920935524648785,11.432395471660703,0
28.82689651364722,37826.20077698998,680.5348976629839,26993.822827813994,0.3903338805487675,6.66144381492612,0
42.34415697817092,47841.17262411557,575.8190088428003,31800.2929899267,0.41980335878103076,9.749062144685935,1
56.5980217710987,49414.44072321605,604.8919627555535,14690.992972009939,0.3421129084650247,13.191059689865046,0
47.420441605773355,73581.5068417627,641.2270156601278,24695.56265162553,0.36002257741017074,6.520227965101423,0
38.08164447638385,64331.33174425696,625.5846479671739,17380.09785320904,0.4783670075860512,9.878934917341471,0
31.123710359151637,57817.58761665382,727.5172031860309,28629.376258260338,0.39722497250703265,4.887897350340764,0
32.52841706249163,58888.86625245249,602.1558869199895,2455.42185004953,0.3502151439864666,14.832883673971903,0
56.92454601027747,62613.797561584994,695.152657732257,35776.60410025662,0.6130530612360868,4.638364802242371,0
40.50807754776029,79992.44305387871,615.9672453648589,26878.40401650814,0.5391702677774997,11.077949695593649,0
33.630043534306466,54212.00376339398,644.0193380037442,15629.794034320592,0.37044809835295506,12.877657108786842,0
